index,word,품사,,
13184,갈증,Noun,,
13189,부족하다,Adjective,,
13190,여겼었고,Verb,,
13203,얻기,Verb,,
13207,멈추지,Verb,,
13214,부족하고,Adjective,,
13221,내년,Noun,,
13224,기대한다,Adjective,,
13228,많아서,Adjective,,
13229,그렇,Adjective,,
13230,다기,Noun,,
13234,겸손해서,Adjective,,
13243,시키는,Verb,,
13245,커질,Verb,,
13253,느꼈기에,Verb,,
13263,담금질,Noun,,
13271,투정,Noun,,
13284,높여라,Verb,,
13296,자극,Noun,,
13305,형식,Noun,,
13308,보안,Noun,,
13309,검색,Noun,,
13311,간단히,Adjective,,
13315,활주로,Noun,,
13317,달리던,Verb,,
13318,버스,Noun,,
13320,선다,Verb,,
13325,전용기,Noun,,
13337,오른다,Verb,,
13339,고급스런,Adjective,,
13340,베이지색,Noun,,
13341,가죽,Noun,,
13343,넓은,Adjective,,
13344,비즈니스,Noun,,
13345,좌석,Noun,,
13348,헤드폰,Noun,,
13350,쓰고,Verb,,
13351,음악,Noun,,
13353,들으며,Verb,,
13356,감는다,Verb,,
13361,줄어드는,Verb,,
13362,간간히,Adverb,,
13363,술,Noun,,
13365,마시며,Verb,,
13366,카드,Noun,,
13373,왁자지껄한,Adjective,,
13376,들린다,Verb,,
13382,잊고,Verb,,
13383,스르륵,Adverb,,
13384,편하게,Adjective,,
13408,현관문,Noun,,
13410,두드리는,Verb,,
13416,수건,Noun,,
13418,대강,Noun,,
13419,가릴,Verb,,
13422,가린,Verb,,
13423,채,Noun,,
13441,어쩐,Modifier,,
13444,물었더니,Verb,Punctuation,
13452,출근,Noun,,
13458,받기에,Verb,,
13460,왔어,Verb,,
13466,두드린,Verb,,
13468,되돌아갔다,Verb,,
13473,불렀다,Verb,,
13477,미야,Adjective,,
13489,부둥켜,Verb,,
13490,안고,Noun,,
13491,한참,Noun,,
13493,울었다,Verb,,
13497,생시,Noun,,
13502,꼬집어,Verb,,
13510,최대한,Noun,,
13512,동작,Noun,,
13536,유시,Noun,,
13542,어제,Noun,,
13547,유니폼,Noun,,
13549,입다,Noun,,
13559,입어야,Verb,,
13564,통고,Noun,,
13572,터코마,Noun,,
13576,남겨,Verb,,
13589,라커,Noun,,
13591,걸려있는,Verb,,
13595,낮은,Adjective,,
13596,탄성,Noun,,
13608,튼튼하고,Adjective,,
13609,고급스러운,Adjective,,
13610,소재,Noun,,
13612,지어진,Verb,,
13613,옷,Noun,,
13615,백넘버,Noun,,
13616,54,Number,,
13632,느끼기,Verb,,
13643,하늘,Noun,,
13646,차이였다,Verb,,
13669,매,Noun,,
13670,승격,Noun,,
13675,있긴,Adjective,,
13679,작은,Adjective,,
13695,급진,Noun,,
13697,이어서,Adverb,,
13702,무방,Noun,,
13714,하자,Noun,,
13726,챙겨야,Verb,,
13729,월급,Noun,,
13737,오르면,Verb,,
13741,점심,Noun,,
13743,저녁,Noun,,
13745,제공,Noun,,
13746,되는데,Verb,,
13747,아주,Noun,,
13748,약소,Noun,,
13751,식빵,Noun,,
13753,땅콩,Noun,,
13754,버터,Noun,,
13757,메뉴,Noun,,
13760,원정,Noun,,
13768,이동해,Noun,,
13774,고역,Noun,,
13787,잼,Noun,,
13799,고기,Noun,,
13800,구경,Noun,,
13805,그나마,Adverb,,
13806,햄,Noun,,
13810,부를,Verb,,
13817,마저도,Josa,,
13821,아껴,Verb,,
13822,보겠다고,Verb,,
13823,낮,Noun,,
13829,아침,Noun,,
13843,이동,Noun,,
13845,열악하기는,Adjective,,
13848,가까운,Adjective,,
13852,덩치,Noun,,
13860,몰려,Verb,,
13861,타고,Noun,,
13862,다니며,Verb,,
13866,이동수,Noun,,
13867,단도,Noun,,
13868,이용,Noun,,
13873,자가용,Noun,,
13875,택시,Noun,,
13878,다녔다,Verb,,
13884,천국,Noun,,
13893,T,Alpha,,
13894,자형,Noun,,
13895,테이블,Noun,,
13902,일급,Noun,,
13903,쉐프,Noun,,
13907,조리,Noun,,
13916,스테,Noun,,
13917,이크,Noun,,
13919,랍스터,Noun,,
13927,갖가지,Noun,,
13928,빵,Noun,,
13931,종류,Noun,,
13936,놓여,Verb,,
13941,반가운,Adjective,,
13942,스시,Noun,,
13944,차려져,Verb,,
13947,감탄,Noun,,
13954,수단,Noun,,
13981,전세기,Noun,,
13983,쓴다,Verb,,
13992,대의,Noun,Punctuation,
14000,배치,Noun,,
14002,이뤄졌다,Verb,,
14018,만의,Josa,,
14021,넉넉하게,Adjective,,
14024,배려,Noun,,
14026,잊지,Verb,,
14031,짐,Noun,,
14034,도구,Noun,,
14051,챙겨주었다,Verb,,
14063,규율,Noun,,
14064,위반,Noun,,
14066,들고,Verb,,
14067,싶어도,Verb,,
14072,신기했다,Adjective,,
14077,잊어,Verb,,
14078,버리거나,Verb,,
14081,놓쳐,Verb,,
14082,곤욕,Noun,,
14084,치루던,Noun,,
14093,싸,Verb,Punctuation,
14096,챙겨주는,Verb,,
14099,고마울,Adjective,,
14106,예,Noun,,
14107,우도,Noun,,
14108,남달랐다,Adjective,,
14115,룸,Noun,,
14142,편히,Adjective,,
14143,남편,Noun,,
14149,베이비,Noun,,
14158,남는다,Verb,,
14169,붙어,Verb,,
14173,도중,Noun,,
14174,먹인,Verb,,
14177,수면,Noun,,
14182,상태,Noun,,
14193,몰두할,Adjective,,
14198,달라진,Verb,,
14199,급여,Noun,,
14208,황홀했던,Adjective,,
14215,끝났지만,Verb,,
14221,오르락,Noun,,
14222,내리락,Noun,,
14225,달콤함을,Adjective,,
14226,맛보았고,Verb,,
14228,객관,Noun,,
14240,동기부여,Noun,,
14247,달콤함이,Adjective,,
14250,누리는,Verb,,
14253,행복하기보다,Adjective,,
14254,일상,Noun,,
14256,느껴진다,Verb,,
14265,에만,Josa,,
14271,당연해졌다,Adjective,,
14276,색다른,Adjective,,
14284,중반,Noun,,
14285,손가락,Noun,,
14288,입어,Verb,,
14291,들어갔을,Verb,,
14297,끝나,Verb,,
14302,시험,Noun,,
14304,머물게,Verb,,
14309,쾌적한,Adjective,,
14314,냄새,Noun,,
14316,찌든,Verb,,
14322,들어가니,Verb,,
14327,났다,Verb,,
14350,먹으면,Verb,,
14356,모자랄,Verb,,
14358,같아,Adjective,,
14359,일부러,Noun,,
14363,굶기도,Verb,,
14374,했구나,Verb,,
14375,….’,Punctuation,,
14376,열악한,Adjective,,
14383,갈아입고,Verb,,
14389,발라,Noun,,
14390,맛있게,Adjective,,
14391,먹는,Verb,,
14394,가득한,Adjective,,
14400,왠지,Adverb,,
14402,뭉클함이,Adjective,,
14406,뭉클함은,Adjective,,
14407,오랫동안,Adverb,,
14417,혜택,Noun,,
14419,당연하게,Adjective,,
14422,말자는,Verb,,
14437,스테이크,Noun,,
14439,사줬다,Verb,,
14443,나누다,Verb,,
14449,궁금한,Adjective,,
14452,물어보는,Verb,,
14460,해주고,Verb,,
14465,올라있다는,Verb,,
14469,달았다,Verb,,
14471,가슴,Noun,,
14473,벅차,Adjective,,
14481,다는,Verb,,
14482,기억나지,Verb,,
14489,할만,Verb,,
14495,가치,Noun,,
14504,명확히,Adjective,,
14512,대문,Noun,,
14516,연신,Adverb,,
14519,숙이고,Verb,,
14520,죄송하다고,Adjective,,
14527,상대편,Noun,,
14534,씩씩대고,Verb,,
14537,멀리,Noun,,
14538,골목,Noun,,
14539,어귀,Noun,,
14544,지켜보며,Verb,,
14545,들어가야,Verb,,
14547,말아야,Verb,,
14551,발길,Noun,,
14554,반대,Noun,,
14555,방향,Noun,,
14557,돌렸다,Verb,,
14562,동네,Noun,,
14564,기웃,Noun,,
14570,섰을,Verb,,
14578,무렵,Noun,,
14581,초인종,Noun,,
14583,누르자,Verb,,
14588,열어주고는,Verb,Punctuation,
14591,부엌,Noun,,
14607,같으면,Adjective,,
14609,이리,Adverb,,
14611,들어왔는지,Verb,,
14613,법도,Noun,,
14620,이상했다,Adjective,,
14622,아무래도,Adverb,,
14624,말씀드리고,Verb,,
14625,혼날,Verb,,
14632,엄마,Noun,,
14635,아까,Adjective,,
14641,봤어,Verb,,
14646,내어,Verb,,
14647,쭈뼛거리며,Adjective,,
14651,드렸다,Verb,,
14655,한숨,Noun,,
14657,내쉬면서도,Verb,,
14660,혼낼,Verb,,
14661,기색,Noun,,
14669,식탁,Noun,,
14671,앉으며,Verb,,
14673,하셨다,Verb,,
14676,싸울,Verb,,
14684,싸우기로,Verb,,
14688,이겨야지,Verb,,
14691,들어오지,Verb,,
14694,기죽을,Verb,,
14705,두드려주고,Verb,,
14706,웃었다,Verb,,
14712,죄송한,Adjective,,
14723,하지도,Verb,,
14725,중학교,Noun,,
14737,쉬,Noun,,
14738,사라지지,Verb,,
14742,이길,Verb,,
14747,웬만한,Adjective,,
14748,시비,Noun,,
14750,웃어,Verb,,
14751,넘겼고,Verb,,
14764,당하고,Adjective,,
14765,돌아올,Verb,,
14770,여자아이,Noun,,
14777,괴롭힘,Noun,,
14779,당하면,Adjective,,
14780,울면,Noun,,
14788,출동,Noun,,
14790,본때,Noun,,
14792,보여주는,Verb,,
14793,성미,Noun,,
14795,여전했다,Adjective,,
14803,가르치지도,Verb,,
14804,않았는데,Verb,,
14810,대단했다고,Adjective,,
14817,아쉬운,Adjective,,
14820,싫어하고,Adjective,,
14821,온전히,Verb,,
14826,으로만,Josa,,
14831,꾸려,Verb,,
14835,강하고,Adjective,,
14836,독립,Noun,,
14842,자란,Verb,,
14848,끼쳤을,Verb,,
14866,남다른,Adjective,,
14879,점심시간,Noun,,
14893,쏜,Verb,,
14896,나가,Verb,,
14897,축구,Noun,,
14904,축구공,Noun,,
14905,7~8,Number,,
14908,수십,Noun,,
14913,실컷,Noun,,
14914,발길질,Noun,,
14916,당하는,Adjective,,
14922,풍경,Noun,,
14927,공인,Noun,,
14929,구분,Noun,,
14930,해내기도,Verb,,
14931,힘들었으련만,Adjective,,
14937,잘도,Verb,,
14938,찾아내며,Verb,,
14943,즐겼다,Verb,,
14955,구기,Noun,,
14956,종목,Noun,,
14972,싫었기에,Adjective,,
14993,단호,Noun,,
15000,이골,Noun,,
15010,잡으면,Verb,,
15011,약속,Noun,,
15022,골은,Verb,,
15028,동창,Noun,,
15031,만나면,Verb,,
15035,독했다,Adjective,,
15041,꺼낸다,Verb,,
15049,랑,Josa,,
15052,피곤해,Adjective,,
15057,저었,Noun,,
15063,온종일,Noun,,
15064,분했기에,Adjective,,
15073,괴롭혔던,Verb,,
15082,평균,Noun,,
15083,체격,Noun,Punctuation,
15094,작았다,Adjective,,
15096,키도,Noun,,
15097,작았고,Adjective,,
15100,붙지,Verb,,
15101,않던,Verb,,
15105,콤플렉스,Noun,,
15106,여서,Noun,,
15113,않으려고,Verb,,
15116,했는지도,Verb,,
15140,신나게,Adjective,,
15143,즐겼는데,Verb,,
15174,져주고,Verb,,
15176,끝내려고,Verb,,
15186,져주는,Verb,,
15187,티,Noun,,
15189,나면,Verb,,
15199,윽,Noun,,
15200,박지르고,Verb,,
15201,100,Number,,
15202,퍼센트,Noun,,
15205,발휘,Noun,,
15207,재경기,Noun,,
15209,강요,Noun,,
15213,밤새도록,Verb,,
15237,한다며,Verb,,
15238,손사래,Noun,,
15240,친다,Verb,,
15246,맞붙어도,Verb,,
15260,봐야,Verb,,
15263,해내는,Verb,,
15268,나온,Verb,,
15274,싶지만,Verb,,
15286,떼는,Verb,,
15287,까닭,Noun,,
15289,아예,Noun,,
15299,본업,Noun,,
15302,에까지,Josa,,
15303,지장,Noun,,
15305,줄까,Verb,,
15306,봐,Verb,,
15312,어설프게,Adjective,,
15319,아니니,Adjective,,
15324,취미,Noun,,
15336,하겠나,Verb,,
15342,웃지,Verb,,
15345,해프닝,Noun,,
15363,연수,Noun,,
15365,보내주는,Verb,,
15366,프로그램,Noun,,
15368,있었는데,Adjective,,
15384,앞서가는,Verb,,
15390,자세,Noun,,
15392,던지,Verb,,
15398,알려주기,Verb,,
15408,배워,Verb,,
15415,앞서가고,Verb,,
15420,기뻤다,Adjective,,
15425,알려주지,Verb,,
15426,말아야겠다,Verb,,
15427,!’,Punctuation,,
15432,태우는,Verb,,
15450,같을까,Adjective,,
15460,돌아오면,Verb,,
15467,배운,Verb,,
15469,기술,Noun,,
15471,죄다,Adverb,,
15472,쏟아내는,Verb,,
15483,30분,Number,,
15487,따라하곤,Verb,,
15492,속상했지만,Adjective,,
15497,싫은,Adjective,,
15506,20분,Number,,
15511,30분,Number,,
15516,40분,Number,,
15531,몰래,Noun,,
15532,일어나,Verb,,
15536,쟁이,Suffix,,
15541,폼,Noun,,
15546,보여주기,Verb,,
15567,자면,Verb,,
15595,휩쓰니,Adjective,,
15596,도대체,Noun,,
15600,궁금했나,Adjective,,
15604,불침번,Noun,,
15606,서가며,Verb,,
15611,벤치마킹,Noun,Punctuation,
15613,했다니,Verb,,
15630,유치한,Adjective,,
15658,따라잡을,Verb,,
15662,하니,Noun,,
15683,이겨,Verb,,
15721,겪었고,Verb,,
15722,연륜,Noun,,
15724,쌓여가다,Verb,,
15732,어릴,Verb,,
15736,바뀌었다,Verb,,
15740,만을,Josa,,
15742,물불,Noun,,
15743,가리지,Verb,,
15753,뛰어넘어,Verb,,
15759,담근,Verb,,
15760,성숙한,Adjective,,
15763,배우게,Verb,,
15770,최후,Noun,,
15777,중요하지만,Adjective,,
15778,그러기,Adjective,,
15805,즐기게,Verb,,
15812,경,Noun,,
15819,더욱,Noun,,
15820,즐겁게,Adjective,,
15830,연일,Noun,,
15834,정점,Noun,,
15856,자산,Noun,,
15862,바탕,Noun,,
15867,들일,Verb,,
15882,무한대,Noun,,
15894,나아가고,Verb,,
15898,유난히,Adverb,,
15906,듣기,Noun,,
15932,물으면,Verb,,
15941,나왔지만,Verb,,
15946,인색했다,Adjective,,
15956,19회,Number,,
15958,애드먼턴,Noun,,
15967,우승하고,Adjective,,
15968,최우수선수상,Noun,,
15972,받았는데도,Verb,,
15989,아빠,Noun,,
15997,않나,Verb,,
16001,물어봐도,Verb,,
16004,멀었다,Adjective,,
16018,혹독한,Adjective,,
16028,이전,Noun,,
16030,자상했던,Adjective,,
16033,호랑이,Noun,,
16036,변한,Adjective,,
16042,하겠다,Verb,,
16045,전학,Noun,,
16062,우수한,Adjective,,
16068,했건만,Verb,,
16071,기대는,Verb,,
16081,하기로,Verb,,
16100,앞설,Verb,,
16103,똑같이,Adverb,,
16110,만족하면,Adjective,,
16134,무섭고,Adjective,,
16135,독한,Adjective,,
16143,자마자,Noun,,
16145,모래주머니,Noun,,
16147,차게,Verb,,
16153,하든,Noun,,
16154,민첩함이,Adjective,,
16155,없으면,Adjective,,
16157,된다는,Verb,,
16158,지론,Noun,,
16168,화장실,Noun,,
16179,떼고,Verb,,
16196,날이면,Verb,,
16197,날아갈,Verb,,
16202,자랑,Noun,,
16211,선견지명,Noun,Punctuation,
16222,되었던,Verb,,
16229,담대한,Adjective,,
16237,요건,Noun,,
16240,담력,Noun,,
16248,뒷산,Noun,,
16251,데려가,Verb,,
16254,오시,Noun,,
16258,찾아오라고,Verb,,
16264,어두컴컴한,Adjective,,
16265,산,Noun,,
16271,매달,Noun,,
16272,아두,Noun,,
16274,하염없이,Adverb,,
16285,일념,Noun,,
16286,하나로,Noun,,
16290,거역,Noun,,
16294,해냈다,Verb,,
16305,특별,Noun,,
16309,길러,Verb,,
16318,구입,Noun,,
16324,로움,Noun,,
16326,묻어나는,Verb,,
16338,부러,Noun,,
16352,갖췄다,Verb,,
16362,공수,Noun,,
16365,용품,Noun,,
16389,맞춰,Verb,,
16393,열성,Noun,,
16398,국산,Noun,,
16399,스파이크,Noun,,
16401,켤레,Noun,,
16403,7~8만,Number,,
16416,가격,Noun,,
16418,아닌데,Adjective,,
16425,60만,Number,,
16429,거금,Noun,,
16431,들여,Verb,,
16433,오시곤,Verb,,
16436,글러브,Noun,,
16438,80~90만,Number,,
16445,사이즈,Noun,,
16451,제작,Noun,,
16453,오셨다,Verb,,
16456,붉은,Adjective,,
16457,색,Noun,,
16459,사주,Noun,,
16462,맞다는,Verb,,
16465,들으시고는,Verb,,
16466,신발,Noun,,
16467,안감,Noun,,
16470,천,Noun,,
16472,만드시는,Verb,,
16475,빼놓지,Verb,,
16476,않으셨다,Verb,,
16481,물감,Noun,,
16483,수입,Noun,,
16485,손수,Noun,,
16486,장갑,Noun,,
16487,염색,Noun,,
16490,정성,Noun,,
16494,미신,Noun,,
16502,자식,Noun,,
16508,염려,Noun,,
16514,느껴져서,Verb,,
16521,빨간,Adjective,,
16527,절절,Noun,,
16546,백,Noun,,
16548,배우는,Verb,,
16553,부딪혀,Verb,,
16557,낫다,Noun,,
16564,떼어놓고,Verb,,
16565,가시,Noun,,
16567,5만,Number,,
16574,6천만,Number,,
16584,쓰라고,Verb,,
16593,깨우치라는,Verb,,
16599,생전,Noun,,
16607,서운하거나,Adjective,,
16608,외로운,Adjective,,
16626,깨우쳤다,Verb,,
16633,왔기에,Verb,,
16635,받아들이고,Verb,,
16636,겉,Noun,,
16643,아마도,Adverb,,
16656,않았을까,Verb,,
16661,그토록,Adverb,,
16672,아팠던,Adjective,,
16688,놓으셨다,Verb,,
16700,좋겠다,Adjective,,
16708,인터뷰,Noun,,
16710,털어놓은,Verb,,
16716,아팠나,Adjective,,
16721,더해,Adjective,,
16722,갖은,Noun,,
16728,알려지자,Verb,,
16743,무지했던,Adjective,,
16746,미안한,Adjective,,
16751,보인,Verb,,
16767,나름,Noun,,
16775,배경,Noun,,
16778,살아남게,Verb,,
16779,하려는,Verb,,
16786,평범하게,Adjective,,
16791,이었다면,Verb,,
16796,다그치진,Verb,,
16808,1등,Number,,
16813,10등,Number,,
16837,다르다는,Adjective,,
16847,2등,Number,,
16849,알아주지,Verb,,
16853,올라갈수록,Verb,,
16860,띄게,Verb,,
16862,피라미드,Noun,,
16866,구조,Noun,,
16868,등수,Noun,,
16870,떨어진다는,Verb,,
16876,벌고,Verb,,
16885,생명,Noun,,
16888,하느냐,Verb,,
16904,들인,Verb,,
16909,않기를,Verb,,
16930,힘들었다면,Adjective,,
16935,힘들었을지,Adjective,,
16945,지를,Verb,,
16952,녹듯,Verb,,
16956,키워서,Verb,,
16962,만들어주신,Verb,,
16976,입기,Verb,,
16977,싫다고,Adjective,,
16978,떼,Noun,,
16987,안타까운,Adjective,,
16988,표정,Noun,,
16991,쳐다보고,Verb,Punctuation,
17000,이다지,Noun,,
17002,유별날까,Adjective,,
17020,끼워,Verb,,
17021,넣었다,Verb,,
17024,다림질,Noun,,
17027,특유,Noun,,
17029,따끈한,Adjective,,
17030,온기,Noun,,
17032,싫지는,Adjective,,
17036,빳빳하,Noun,,
17038,다려,Verb,,
17040,주름,Noun,,
17042,잡힌,Verb,,
17048,가면,Noun,,
17052,신기해,Adjective,,
17066,창피했다,Adjective,,
17090,있어도,Adjective,,
17091,금방,Noun,,
17092,구겨지기,Verb,,
17095,건만,Noun,,
17104,빛나고,Verb,,
17110,훤,Noun,,
17129,슬라이딩,Noun,,
17132,흙,Noun,,
17133,먼지,Noun,,
17137,더러워지는데,Verb,,
17142,멀다,Adjective,,
17145,빨래,Noun,,
17151,운동화,Noun,,
17156,마르지,Noun,,
17159,그러면,Adverb,,
17160,밤새,Noun,,
17161,헤어,Noun,,
17162,드라이어,Noun,,
17164,더운,Adjective,,
17167,쐬어가며,Verb,,
17173,뽀얗고,Adjective,,
17174,보송한,Adjective,,
17177,신고,Noun,Punctuation,
17204,깨끗하게,Adjective,,
17207,갖춰,Verb,,
17208,입는,Verb,,
17215,켜세워,Verb,,
17216,주곤,Verb,,
17221,극성,Noun,,
17225,반항,Noun,,
17232,부응,Noun,,
17245,부러워했던,Adjective,,
17252,눈길,Noun,,
17278,아니겠나,Adjective,,
17285,급식,Noun,,
17289,되어있지,Verb,,
17295,당번,Noun,,
17299,간식,Noun,,
17314,반찬,Noun,,
17316,일일이,Noun,,
17317,알아와,Verb,,
17318,만들어주었다,Verb,,
17329,쇠고기,Noun,,
17332,끊지,Verb,,
17338,일심,Noun,,
17339,단결,Noun,,
17345,놓고,Verb,,
17347,좋게,Adjective,,
17354,넉넉하지,Adjective,,
17356,앞장서,Verb,,
17367,선뜻,Noun,,
17376,수영,Noun,,
17377,초등학교,Noun,,
17378,갔을,Verb,,
17384,비,Noun,Punctuation,
17385,디오,Noun,,
17388,시청각,Noun,,
17391,애로,Noun,,
17392,사항,Noun,,
17402,기물,Noun,,
17422,챙겨주셨던,Verb,,
17430,중요하니,Adjective,,
17437,좋다고,Adjective,,
17439,하셨던,Verb,,
17442,리라,Noun,,
17447,챙긴다고,Verb,Punctuation,
17458,여기신,Verb,,
17467,뱀,Noun,,
17469,장어,Noun,,
17474,보신,Noun,,
17477,철마,Noun,,
17485,알려질,Verb,,
17487,알려진,Verb,,
17501,하고는,Josa,,
17504,빼지,Verb,,
17520,드리며,Verb,,
17538,하시지,Verb,,
17541,일일,Noun,,
17551,내보내려고,Verb,,
17554,수군대던,Verb,,
17576,바뀌었다고,Verb,,
17581,그저,Adverb,,
17583,가르치는,Verb,,
17587,고마웠을,Adjective,,
17597,감사함을,Verb,,
17600,싶어한,Verb,,
17617,찾아,Verb,,
17618,뵙고,Verb,,
17627,가르쳐주신,Verb,,
17628,스승,Noun,,
17631,도리,Noun,,
17654,살아계실,Verb,,
17666,타거나,Verb,,
17676,전화해,Adjective,,
17679,나누곤,Verb,,
17690,맡기고,Verb,,
17695,가르칠,Verb,,
17700,만들어주고,Verb,,
17704,키울,Verb,,
17706,있게끔,Adjective,,
17711,비치,Noun,,
17725,철저히,Adjective,,
17728,들에게,Verb,,
17730,맡기시고,Verb,,
17731,간섭,Noun,,
17733,마지노선,Noun,,
17735,넘지,Verb,,
17739,래야,Noun,,
17752,여겼던,Verb,,
17763,각각,Noun,,
17770,호흡,Noun,,
17772,맞추자고,Verb,,
17780,떨어진,Verb,,
17783,오래되었지만,Adjective,,
17787,교감,Noun,,
17790,이뤄지고,Verb,,
17804,이르렀,Noun,,
17806,즈음,Noun,,
17810,당했을,Adjective,Punctuation,
17815,검사,Noun,,
17818,나오기,Verb,,
17827,으로의,Josa,,
17831,불투명한,Adjective,,
17834,보도,Noun,,
17849,엔트리,Noun,,
17850,선발,Noun,,
17852,기대하고,Adjective,,
17879,팔공산,Noun,,
17883,산사,Noun,,
17885,불공,Noun,,
17887,드리고,Verb,,
17888,내려오던,Verb,,
17897,괜찮을,Adjective,,
17902,마세요,Verb,,
17909,나갔는데,Verb,,
17912,좋잖아요,Adjective,,
17915,침착하게,Adjective,,
17931,갖도록,Verb,,
17932,편안한,Adjective,,
17936,안심,Noun,,
17944,다쳐도,Verb,,
17952,담담한,Adjective,,
17959,놀랐고,Verb,,
17968,나왔을,Verb,,
17981,놀랐다,Verb,,
17986,개월,Noun,,
17990,절,Noun,,
17997,안녕,Noun,,
17999,비는,Verb,,
18007,본능,Noun,,
18010,감지,Noun,,
18018,감사할,Verb,,
18024,빼고,Verb,,
18038,사춘기,Noun,,
18041,양,Noun,,
18043,홍삼,Noun,,
18045,챙겼는지,Verb,,
18050,다니는지,Verb,,
18051,소소한,Adjective,,
18062,소녀,Noun,,
18063,같지만,Adjective,,
18069,쪼글쪼글해졌을,Adjective,,
18074,효도,Noun,,
18075,하려고,Verb,,
18078,없던,Adjective,,
18093,평생,Noun,,
18105,연습실,Noun,,
18107,남아,Noun,,
18113,우왕좌왕,Noun,,
18118,웨이,Noun,,
18119,트,Noun,,
18120,트레이닝,Noun,,
18122,달리기,Noun,,
18125,끝나는,Verb,,
18135,열자,Noun,,
18137,지가,Verb,,
18140,묻는다,Verb,,
18144,도망간다,Verb,,
18149,왔노,Verb,,
18162,님들,Noun,,
18167,갔다,Verb,,
18170,됐지,Verb,,
18171,뭐,Noun,,
18179,눈치,Noun,,
18182,쳐다봤지만,Verb,,
18186,먹자,Verb,,
18189,털고,Verb,,
18190,일어났다,Verb,,
18203,에게는,Josa,,
18208,번은,Noun,,
18225,육체,Noun,,
18235,혈기,Noun,,
18236,왕성,Noun,,
18247,만무하다,Adjective,,
18250,3,Number,,
18255,지치던,Verb,,
18257,였나,Verb,,
18262,빠지고,Verb,,
18264,휴가,Noun,,
18266,가자는,Verb,,
18279,위계,Noun,,
18280,질서,Noun,,
18282,대단했기에,Adjective,,
18292,참여,Noun,,
18297,말리는,Verb,,
18299,벌레,Noun,,
18308,들어왔고,Verb,,
18316,놓던,Verb,,
18319,물어보기로,Verb,,
18321,했었다,Verb,,
18327,하더니,Verb,,
18330,명쾌한,Adjective,,
18331,답변,Noun,,
18343,근데,Adverb,,
18358,피하,Noun,,
18376,있겠나,Adjective,,
18380,형아,Noun,,
18385,살면서,Verb,,
18386,맨날,Adverb,,
18399,형님,Noun,,
18402,가자,Verb,,
18403,카,Noun,,
18414,가보는,Verb,,
18417,나쁘지,Adjective,,
18418,않다고,Verb,,
18448,시키던,Verb,,
18455,남학생,Noun,,
18465,해보길,Verb,,
18466,바라는,Verb,,
18482,받아들이기로,Verb,,
18486,용돈,Noun,,
18488,두둑하게,Adjective,,
18490,등교,Noun,,
18497,가겠다는,Verb,,
18512,데꼬,Noun,,
18519,혼난다,Verb,,
18521,느그,Modifier,,
18537,부추긴다고,Verb,,
18539,있어라,Adjective,,
18540,제발,Noun,,
18545,망설였지만,Verb,,
18551,남을수,Verb,,
18555,가도,Noun,,
18560,이었기에,Verb,,
18562,느긋하게,Adjective,,
18569,좋,Adjective,,
18588,모범생,Noun,,
18590,낙인,Noun,,
18591,찍힌,Verb,,
18603,불린다,Verb,,
18612,다섯,Noun,,
18615,이른,Verb,,
18616,새벽,Noun,,
18617,4시,Number,,
18630,정평,Noun,,
18632,나있다,Verb,,
18650,량,Noun,,
18652,채우지,Verb,,
18654,찝찝할,Adjective,,
18661,이름난,Adjective,,
18665,다녀,Verb,,
18684,풀리곤,Verb,,
18686,기초,Noun,,
18688,습량,Noun,,
18691,편이,Noun,,
18700,자는,Verb,,
18703,아까워,Adjective,,
18712,였으니,Verb,,
18720,재미있었기에,Adjective,,
18721,가능한,Adjective,,
18744,해보는,Verb,,
18747,좋았고,Adjective,,
18762,느꼈다,Verb,,
18766,완벽,Noun,,
18772,늘리게,Verb,,
18774,면도,Noun,,
18780,허둥대는,Verb,,
18785,용납,Noun,,
18798,나서고,Verb,,
18807,나갈,Verb,,
18818,딴,Verb,,
18843,했겠지만,Verb,,
18856,흔히,Adjective,,
18857,겪는,Verb,,
18875,부릴,Verb,,
18877,였는데,Verb,,
18881,시내,Noun,,
18885,사러,Verb,,
18896,내적인,Noun,,
18899,외모,Noun,,
18901,이성,Noun,,
18924,풀었다,Verb,,
18929,철,Noun,,
18932,들었거나,Verb,,
18934,순진했거나,Adjective,,
18950,떡,Noun,,
18955,있냐는,Adjective,,
18961,이끌었다,Verb,,
18965,또래집단,Noun,,
18967,유대,Noun,,
18974,끈질기게,Adjective,,
18981,따돌림,Noun,,
18982,받지,Verb,,
18983,않았는지,Verb,,
18984,신기하기도,Adjective,,
18991,하시던,Verb,,
18993,이었으리라,Verb,,
18996,어른,Noun,,
19000,해보니,Verb,,
19008,뚜렷한,Adjective,,
19023,노,Noun,,
19033,갖지,Verb,,
19041,싶어,Verb,,
19054,보여졌다,Verb,,
19076,동반,Noun,,
19077,무단,Noun,,
19078,탈출,Noun,,
19079,사건,Noun,,
19081,떼놓고,Verb,,
19090,시켜야,Verb,,
19107,부풀려진,Verb,,
19110,아니라면,Adjective,,
19116,두려워,Adjective,,
19132,이어져야,Verb,,
19144,감사하다,Verb,,
19147,길러진,Verb,,
19161,직종,Noun,,
19164,그렇겠지만,Adjective,,
19170,보여야,Verb,,
19175,요행,Noun,,
19181,끊임없고,Adjective,,
19182,게으름,Noun,,
19193,각인,Noun,,
19195,동물,Noun,,
19205,줄일,Verb,,
